item,itemLabel,position,positionLabel,startDate,endDate,source,psid
Q105966595,Абдукодир Тошкулов,Q110184829,Министр высшего и среднего специального образования,2021-01-14,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q105966595-7EF9037B-B935-4F54-823B-76333303A052
Q106165258,Джамшид Кучкаров,Q110184960,Министр экономического развития и сокращения бедности,2020-02-24,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q106165258-1E88A2BA-6404-4FFD-BEAC-D593CF62464A
Q106165258,Джамшид Кучкаров,Q110185020,Заместитель премьер-министра,2020-01-24,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q106165258-DBEC4483-4023-4F55-BC4C-4F34427659A7
Q106171645,Тимур Ишметов,Q110184808,Министр финансов,2020-02-20,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q106171645-67960989-3015-45AD-B2A0-445A316E4249
Q106361482,Иброхим Абдурахмонов,Q110185201,Министр инновационного развития,2017-11-29,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q106361482-7C4E2F44-72A5-4419-A52D-5673F0BDF658
Q106498315,Нозим Хусанов,Q110184885,Министр занятости и трудовых отношений,2019-09-12,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q106498315-307DD153-9DA7-4BA6-AC4B-7383A8CE3201
Q106511584,Бехзод Мусаев,Q110184804,Министр здравоохранения,2021-11-11,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q106511584-B5554F18-2F3C-4BC9-BAB4-558D1E448730
Q106530287,Русланбек Давлетов,Q110184816,Министр юстиции,2017-08-14,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q106530287-8EE61EB3-078B-49EE-9976-1ED8B5B73447
Q106574535,Джамшид Ходжаев,Q110185074,Министр инвестиций и внешней торговли,2022-07-16,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q106574535-43D73CD8-8ABC-45E5-A1D9-A0E113018936
Q106574535,"Ходжаев, Жамшид Абдухакимович",Q110185020,Заместитель премьер-министра Республики Узбекистан,2022-07-16,,,Q106574535-D4904206-14FB-4D87-BDC2-E14A3368744D
Q106592837,Илхом Махкамов,Q110186797,Министр транспорта,2021-02-22,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q106592837-4EEE1D57-0865-4CE9-BA29-FF537CF7A4D1
Q106606931,Шавкат Хамраев,Q110185226,Министр водного хозяйства,2018-02-12,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q106606931-5D57AA61-1824-499C-B70B-AF5B942DC94F
Q106606953,Шерзод Хидоятов,Q110185178,Министр жилищно-коммунального хозяйства,2021-01-14,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q106606953-91E50BF9-99FA-448A-96D7-B7D7D4981C15
Q106612393,Кахраман Сариев,Q110185358,Председатель Совета министров Каракалпакстана,2016-10-14,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q106612393-44A12E4E-F9AA-4B3A-B4EE-6912BB0DC6E2
Q109656595,Бахтиёр Саидов,Q110184938,Министр народного образования,2020-11-17,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q109656595-851A8499-808F-43F8-A9A2-0FE7BA454164
Q113144119,Абдулла Кулдашев,Q110184814,Министр по чрезвычайным ситуациям,2022-03-01,,,Q113144119-C97F8C9B-3731-492E-B8D4-3CB711E92440
Q113144572,Зулайхо Махкамова,Q110185020,Заместитель премьер-министра Республики Узбекистан,2022-03-01,,,Q113144572-3e931f4f-454e-1744-3f91-2ab6d0fee249
Q24009743,Батир Закиров,Q110185049,Министр строительства,2019,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q24009743-F7BEB9BC-8CCD-4E2C-8454-1E250C481CA5
Q24009818,Турсинхан Худайбергенов,Q110185248,Министр по поддержке махалли и семьи,2022-03-01,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q24009818-3E3B41AF-39A7-4526-B850-50841BD4EE47
Q24009847,Азиз Абдухакимов,Q110185020,Заместитель премьер-министра Республики Узбекистан,2018-05-28,,,Q24009847-90FBC3AB-2944-41B0-8E9D-6DD30EF6A57B
Q24009847,Азиз Абдухакимов,Q110186714,министр туризма и спорта,2021-02-10,,,Q24009847-9A0BE768-C7A7-4FE1-99C0-448CF8261BB1
Q28002959,Абдулла Арипов,Q1348717,Премьер-министр Республики Узбекистан,2016-12-14,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q28002959-1ab055e1-45f2-f580-49dd-d870e9c2db24
Q28665708,Адхам Икрамов,Q110184891,Министр развития спорта,2022-02-18,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q28665708-49fa4a3e-404d-5275-c508-1829dbc01371
Q28855136,Алишер Султанов,Q110185231,Министр энергетики,2019-02-01,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q28855136-2660D7BF-D68C-4BA8-9FE1-088114354DC6
Q29349797,Ачилбай Раматов,Q110185294,"Первый заместитель премьер-министра — по вопросам комплексного развития территорий, коммуникаций и оборонной промышленности",2016-12-20,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q29349797-223A3B43-763C-4833-A5DC-8960043D2B96
Q365665,Владимир Норов,Q76419028,Министр иностранных дел,2022-04-27,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q365665-6799CFE8-0FD1-44C6-BE7A-E1423DAE9007
Q38905192,Пулат Бобожонов,Q110184806,Министр внутренних дел,2017-09-04,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q38905192-A352D7EF-546C-4BD2-B56A-2C87233D7050
Q4312092,Озодбек Назарбеков,Q110184822,Министр культуры,2020-01-22,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q4312092-00CDE8A3-D454-40AF-BF98-5B30E0AB34B5
Q60330941,Агриппина Шин,Q110185184,Министр дошкольного образования,2017-10-19,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q60330941-DC26248E-9315-4467-B325-B67DF5D3D636
Q63283334,Баходир Курбанов,Q110184811,Министр обороны,2019-02-11,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q63283334-F8A0EE3C-7998-4F5F-AC6B-BCFB9A33C3F1
Q72563597,Шерзод Шерматов,Q110184858,Министр по развитию информационных технологий и коммуникаций,2021-11-17,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q72563597-6979DA53-103F-436E-AE97-02D06E1D3F24
Q79312593,Шухрат Ганиев,Q110185020,Заместитель премьер-министра по вопросам развития аграрной и продовольственной сфер,2020-09-25,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B0,Q79312593-89076064-82A2-4E2D-ABEA-A2BF8D12FFE7
